shipment_id,po_number,invoice_number,supplier_id,sku,order_date,etd_shipped,eta_planned,ata_arrival,customs_cleared,warehouse_receipt,carrier,vessel_voyage,incoterm,container_type,origin_port,destination_port,quantity,unit_price_usd,fob_total_usd,freight_usd,insurance_usd,net_weight_kg,gross_weight_kg,volume_cbm,hs_code,customs_value_usd,duty_igi_mxn,dta_mxn,iva_mxn,broker_fee_mxn,drayage_mxn,demurrage_mxn,storage_mxn,fx_rate_applied,qc_units_rejected,qc_inspection_notes,country_of_origin
IMP-2024-0453,PO-202412-021,INV-1013-202412-0003,SUP-1013,SKU-137,13/12/2024,29/01/2025,28/02/2025,28/02/2025,,23/03/2025,Yang Ming Marine Transport,COSCO VEGA 384E,CIF,40GP,Shanghai,Manzanillo,1,35115.55,35115.55,0.0,180.52,5455.3,6150.0,18.49,8428330100,35296.07,69680.44,5574.44,123529.49,9093.48,19701.78,0.0,0.0,19.7417,0,No issues found on inspection,China
IMP-2024-0454,PO-202412-022,INV-1005-202412-0002,SUP-1005,SKU-133,12/13/2024,02/19/2025,03/27/2025,03/27/2025,03/31/2025,04/02/2025,Yang Ming Marine Transport,YM WELLNESS 167W,FOB,40HC,Shekou,Manzanillo,3,100826.26,302478.78,8679.3,1272.11,60816.9,66273.9,95.76,8462910100,312430.19,"MXN 620,598.83",49647.91,1100197.61,6395.93,31484.71,0.0,0.0,19.8636,,,China
IMP-2024-0455,PO-202412-023,INV-1009-202412-0001,SUP-1009,SKU-131,2024-12-13,2025-03-05,2025-04-01,,2025-04-06,2025-04-10,Ocean Network Express,ONE APUS 111E,FOB,40HC,Ningbo-Zhoushan,Manzanillo,1,77406.30,"$77,406.30",7620.06,330.88,22577.7,25655.1,24.49,8462910100,85357.24,166997.17,13359.77,296052.59,7872.8,23387.24,0.0,0.0,19.5645,,,China
IMP-2024-0456,PO-202412-024,INV-1014-202412-0002,SUP-1014,SKU-104,2024-12-13,2025-03-07,2025-04-04,2025-04-04,2025-04-10,2025-04-14,Maersk,MSC ANZU 586E,FOB,40HC,Nantong,Manzanillo,3,157379.11,"$472,137.33",6757.64,,25910.1,29692.7,89.16,8457100100,481381.35,941798.54,75343.88,1669620.46,3560.81,34745.44,0.0,0.0,19.5645,,,China
IMP-2024-0457,PO-202412-025,INV-1011-202412-0003,SUP-1011,SKU-135,12/14/2024,02/27/2025,04/04/2025,04/04/2025,04/11/2025,04/12/2025,COSCO Shipping Lines,MAERSK ESSEX 404E,FOB,20GP,Shanghai,Manzanillo,2,"4.036,62","$8,073.24",7610.3,30.99,3776.6,4135.0,8.52,8480710100,15714.53,15372.35,2459.58,52044.61,4773.04,33039.01,0.0,0.0,19.5645,0,No issues found on inspection,China
IMP-2024-0458,PO-202412-026,INV-1002-202412-0002,SUP-1002,SKU-125,12/16/2024,02/20/2025,03/29/2025,03/29/2025,03/31/2025,04/04/2025,MSC,COSCO VEGA 304W,CIF,20GP,Shekou,Veracruz,1,"14,351.29","$14,351.29",0.0,,3330.5,3648.4,7.23,8414809900,14421.75,42970.18,2291.74,53076.77,7401.28,58829.86,0.0,0.0,19.8636,,,China
IMP-2024-0459,PO-202412-027,INV-1003-202412-0004,SUP-1003,SKU-133,12/16/2024,03/05/2025,04/04/2025,04/04/2025,04/09/2025,04/10/2025,MSC,COSCO ARIES 765W,EXW,40HC,Nansha,Manzanillo,3,96820.35,290461.05,8478.16,,60816.9,70071.7,87.09,8462910100,298939.21,584859.62,46788.77,1036839.13,5098.27,40655.88,0.0,0.0,19.5645,,,China
IMP-2024-0460,PO-202412-028,INV-1010-202412-0003,SUP-1010,SKU-110,12/16/2024,03/07/2025,03/31/2025,04/01/2025,04/05/2025,04/09/2025,Yang Ming Marine Transport,HAPAG BERLIN EXPRESS 244W,FOB,20GP,Taizhou,Lázaro Cárdenas,1,19969.16,"$19,969.16",7602.7,107.91,4689.9,5161.9,11.2,8456110100,27679.77,54154.09,4332.33,96004.36,7045.24,39413.23,0.0,,19.5645,,,China
IMP-2024-0461,PO-202412-029,INV-1007-202412-0003,SUP-1007,SKU-132,12/17/2024,04/05/2025,05/03/2025,05/03/2025,05/09/2025,05/10/2025,Hapag-Lloyd,YM WELLNESS 310E,EXW,40GP,Ningbo-Zhoushan,Manzanillo,6,"$30,109.10","$180,654.60",6984.77,0.0,86637.6,98862.0,74.06,846291,187639.37,359062.95,28725.04,636546.79,5804.87,66672.32,0.0,0.0,19.1358,,,China
IMP-2024-0462,PO-202412-030,INV-1007-202412-0004,SUP-1007,SKU-130,45643,45723,45752,45757,45760,45764,MSC,YM WELLNESS 817E,CIF,40HC,Ningbo-Zhoushan,Manzanillo,2,78821.70,"$157,643.40",0.0,,45598.0,49736.2,66.98,8462910100,158316.82,"MXN 309,738.94",24779.12,549105.2,4643.22,36274.06,0.0,0.0,19.5645,0,No issues found on inspection,China
IMP-2024-0463,PO-202412-031,INV-1003-202412-0005,SUP-1003,SKU-117,18/12/2024,11/03/2025,21/04/2025,17/05/2025,19/05/2025,22/05/2025,Yang Ming Marine Transport,YM WELLNESS 778W,CIF,40GP,Nansha,Veracruz,2,33530.34,"$67,060.68",0.0,334.91,23168.0,26704.7,32.79,8477100100,67395.59,128966.85,10317.35,228632.44,8576.75,69214.59,,0.0,19.1358,0,No issues found on inspection,China
IMP-2024-0464,PO-202412-032,INV-1003-202412-0006,SUP-1003,SKU-123,18/12/2024,27/03/2025,25/04/2025,25/04/2025,27/04/2025,30/04/2025,Ocean Network Express,COSCO ARIES 144W,CIF,20GP,Nansha,Manzanillo,4,17429.59,"$69,718.36",0.0,,6143.6,6766.9,29.39,8414809900,69967.82,205332.81,10951.08,253627.09,5838.99,41361.13,0.0,0.0,19.5645,,,China
IMP-2024-0465,PO-202412-033,INV-1007-202412-0005,SUP-1007,SKU-130,2024-12-19,2025-02-27,2025-04-01,2025-04-01,2025-04-06,2025-04-07,COSCO Shipping Lines,COSCO VEGA 376E,FOB,40HC,Ningbo-Zhoushan,Manzanillo,3,82975.06,248925.18,7348.27,827.85,68397.0,75471.0,94.74,8462910100,257101.3,503005.84,40240.47,891728.75,7860.09,37598.05,0.0,0.0,19.5645,0,No issues found on inspection,China
IMP-2024-0466,PO-202412-034,INV-1005-202412-0003,SUP-1005,SKU-139,19/12/2024,21/02/2025,25/03/2025,25/03/2025,08/04/2025,12/04/2025,Maersk,MAERSK COLUMBUS 477W,FOB,20GP,Shekou,Manzanillo,2,"21,471.52",42943.04,7434.03,,2067.6,2289.6,19.96,8428330100,50507.23,100325.54,8026.04,177857.12,4209.57,30719.16,0.0,0.0,19.8636,0,Sin observaciones durante la inspección,China
IMP-2024-0467,PO-202412-035,INV-1008-202412-0001,SUP-1008,SKU-141,20/12/2024,18/02/2025,19/03/2025,19/03/2025,24/03/2025,27/03/2025,Evergreen Marine,MAERSK COLUMBUS 311E,FOB,20GP,Wenzhou,Manzanillo,2,28655.64,"$57,311.28",6896.69,,3791.2,4167.5,7.73,8515310100,64497.87,192173.98,10249.28,237373.3,9014.63,23776.37,0.0,0.0,19.8636,,,China
IMP-2024-0468,PO-202412-036,INV-1013-202412-0004,SUP-1013,SKU-137,21/12/2024,20/02/2025,26/03/2025,26/03/2025,04/04/2025,08/04/2025,Ocean Network Express,COSCO VEGA 182W,FOB,40GP,Shanghai,Lázaro Cárdenas,3,35196.62,105589.86,8406.81,,16365.9,18917.6,56.08,8428330100,114623.34,227683.22,18214.66,403636.81,7738.6,62168.9,0.0,0.0,19.8636,,,China
IMP-2024-0469,PO-202412-037,INV-1003-202412-0007,SUP-1003,SKU-113,21/12/2024,30/03/2025,12/05/2025,12/05/2025,15/05/2025,18/05/2025,Evergreen Marine,YM WELLNESS 872W,FOB,40GP,Nansha,Veracruz,4,"$57,629.70",230518.80,8771.8,877.48,12782.8,14093.2,68.61,8456110100,240168.08,459580.83,36766.47,814744.9,8153.47,116178.41,0.0,,19.1358,,,China
IMP-2024-0470,PO-202412-038,INV-1002-202412-0003,SUP-1002,SKU-138,22/12/2024,07/03/2025,03/04/2025,03/04/2025,09/04/2025,10/04/2025,Evergreen Marine,COSCO ARIES 852W,FOB,40GP,Shekou,Manzanillo,1,11492.32,11492.32,,,5253.7,5743.6,12.73,8428330100,18891.95,36961.16,2956.89,65524.74,8082.86,26962.52,0.0,0.0,19.5645,,,China
IMP-2024-0471,PO-202412-039,INV-1013-202412-0005,SUP-1013,SKU-117,45648,45741,45785,45811,45816,45819,Yang Ming Marine Transport,COSCO VEGA 853W,FOB,40GP,Shanghai,Veracruz,2,31588.78,"$63,177.56",8348.86,222.2,23168.0,26089.0,34.47,8477100100,71748.62,136625.16,10930.01,242209.08,6405.28,72679.45,0.0,0.0,19.0422,,,China
IMP-2024-0472,PO-202412-040,INV-1011-202412-0004,SUP-1011,SKU-115,23/12/2024,06/03/2025,10/04/2025,28/04/2025,03/05/2025,07/05/2025,Maersk,MSC ANZU 441W,CIF,40GP,Shanghai,Lázaro Cárdenas,1,43143.26,"$43,143.26",0.0,,4563.0,4953.5,17.65,8477100100,43321.05,84755.47,6780.44,150254.49,3741.25,31031.19,0.0,0.0,19.5645,,,China
IMP-2024-0473,PO-202412-041,INV-1002-202412-0004,SUP-1002,SKU-114,23/12/2024,31/03/2025,01/05/2025,01/05/2025,07/05/2025,10/05/2025,Ocean,MAERSK ESSEX 653W,FOB,20GP,Shekou,Lázaro Cárdenas,2,"67,549.05","$135,098.10",5208.7,559.18,4287.2,4799.9,15.73,8456110100,140865.98,269558.32,21564.67,477872.99,4695.36,54926.7,0.0,0.0,19.1358,,,China
IMP-2024-0474,PO-202412-042,INV-1012-202412-0003,SUP-1012,SKU-101,23/12/2024,19/02/2025,28/03/2025,05/04/2025,13/04/2025,17/04/2025,Ocean Network Express,COSCO VEGA 136W,FOB,40HC,Shanghai,Manzanillo,2,150587.53,"$301,175.06",6725.13,1285.73,17085.0,19138.3,63.23,8457100100,309185.92,604906.79,48392.54,1072378.76,7355.77,25172.92,0.0,0.0,19.5645,,,China
IMP-2024-0475,PO-202412-043,INV-1002-202412-0005,SUP-1002,SKU-124,24/12/2024,23/03/2025,26/04/2025,26/04/2025,03/05/2025,,Evergreen Marine,COSCO VEGA 307W,FOB,20GP,Shekou,Veracruz,3,7193.35,"$21,580.05",8679.36,72.09,1713.6,1963.0,14.58,8414809900,30331.5,"MXN 89,013.09",4747.37,109948.97,8813.38,97188.7,0.0,,19.5645,,,China
IMP-2024-0476,PO-202412-044,INV-1009-202412-0002,SUP-1009,SKU-131,24/12/2024,02/04/2025,29/04/2025,29/04/2025,08/05/2025,12/05/2025,Maersk,EVER LIBRA 357E,FOB,40HC,Ningbo-Zhoushan,Lázaro Cárdenas,3,"79,270.99",237812.97,7149.77,,67733.1,76873.1,73.63,8462910100,246271.45,"MXN 481,817.78",38545.42,854166.56,7706.63,69641.5,0.0,0.0,19.5645,,,China
IMP-2024-0477,PO-202412-045,INV-1007-202412-0006,SUP-1007,SKU-129,26/12/2024,23/03/2025,,26/04/2025,02/05/2025,03/05/2025,Yang Ming Marine Transport,MSC ANZU 877W,CIF,40GP,Ningbo-Zhoushan,Manzanillo,2,39231.68,78463.36,0.0,376.76,15544.0,17220.2,37.44,8422309900,78840.12,154246.75,12339.74,273448.64,4715.06,33970.15,0.0,0.0,19.5645,,,China
IMP-2024-0478,PO-202412-046,INV-1013-202412-0006,SUP-1013,SKU-109,2024-12-27,2025-02-14,2025-03-18,2025-03-18,2025-03-27,2025-03-29,Maersk,MAERSK ESSEX 339W,FOB,40GP,Shanghai,Lázaro Cárdenas,2,80700.41,"$161,400.82",8997.15,,26814.4,29330.9,26.92,8458110100,171021.34,339709.95,27176.8,602237.8,4803.34,45687.51,0.0,0.0,19.8636,,,China
IMP-2024-0479,PO-202412-047,INV-1005-202412-0004,SUP-1005,SKU-141,27/12/2024,16/03/2025,12/04/2025,11/04/2025,27/04/2025,01/05/2025,Evergreen Marine,ONE APUS 470W,DDP,20GP,"Shekou, CN",Manzanillo,3,"28.967,96",86903.88,9096.75,,5686.8,6223.7,12.05,8515310100,96439.28,"MXN 283,017.94",15094.29,349583.76,4294.76,45862.01,0.0,2471.75,19.5645,,,China
IMP-2024-0480,PO-202412-048,INV-1013-202412-0007,SUP-1013,SKU-140,27/12/2024,04/04/2025,01/05/2025,01/05/2025,04/05/2025,06/05/2025,maersk,MSC PALOMA 133E,,20GP,Shanghai,Manzanillo,3,27759.71,83279.13,8435.98,0.0,5333.1,6144.2,9.67,8515310100,91715.11,263256.3,14040.34,325174.18,5686.93,39760.7,0.0,0.0,19.1358,,,China
IMP-2024-0481,PO-202412-049,INV-1014-202412-0003,SUP-1014,SKU-134,2024-12-28,2025-03-12,2025-04-14,2025-04-26,2025-05-02,2025-05-06,Evergreen Marine,ONE APUS 207E,CIF,20GP,Nantong,Lázaro Cárdenas,1,7344.66,"$7,344.66",0.0,,1398.5,1621.5,4.16,8480710100,7387.04,7226.19,1156.19,24464.98,7339.36,35126.26,36135.83,0.0,19.5645,0,No issues found on inspection,China
IMP-2024-0482,PO-202412-050,INV-1001-202412-0004,SUP-1001,SKU-114,28/12/2024,17/04/2025,25/05/2025,25/05/2025,27/05/2025,31/05/2025,Evergreen Marine,MSC PALOMA 543W,FOB,40HC,Yantian,Manzanillo,1,67042.19,67042.19,6891.61,,13106.2,15030.2,26.84,8477100100,74330.71,142237.76,11379.02,252159.1,3798.51,18803.22,,0.0,19.1358,,,China
IMP-2024-0483,PO-202412-051,INV-1003-202412-0008,SUP-1003,SKU-113,2024-12-28,2025-03-28,2025-04-28,2025-04-28,2025-05-01,2025-05-03,Yang Ming Marine Transport,MAERSK COLUMBUS 264W,FOB,40GP,Nansha,Manzanillo,1,59367.89,"$59,367.89",8836.86,329.07,3195.7,3635.4,19.17,8456110100,68533.82,134082.99,10726.64,237702.33,7037.75,17401.98,0.0,0.0,19.5645,,,China
IMP-2025-0001,PO-202501-001,INV-1013-202501-0001,SUP-1013,SKU-137,01-01-2025,09-03-2025,14-04-2025,14-04-2025,17-04-2025,21-04-2025,COSCO Shipping Lines,COSCO ARIES 593W,DDP,40GP,Shanghai,Manzanillo,4,33860.08,135440.32,,564.59,21821.2,24193.1,67.8,8428330100,141641.5,277114.51,22169.16,491268.61,7354.37,47581.3,0.0,,19.5645,,,China
IMP-2025-0002,PO-202501-002,INV-1003-202501-0001,SUP-1003,SKU-119,01/01/2025,04/02/2025,05/17/2025,05/17/2025,05/23/2025,05/24/2025,MSC,MAERSK ESSEX 118W,CIF,20GP,Nansha,Manzanillo,3,51741.02,155223.06,0.0,505.06,7464.9,8175.3,10.72,8479500100,155728.12,148999.11,23839.86,504451.38,6167.52,38703.31,0.0,0.0,19.1358,,,China
IMP-2025-0003,PO-202501-003,INV-1012-202501-0001,SUP-1012,SKU-108,2025-01-01,2025-03-03,2025-04-03,2025-04-03,2025-04-12,2025-04-14,Yang Ming Marine Transport,MAERSK COLUMBUS 556E,CIF,20GP,Shanghai,Lázaro Cárdenas,2,116090.92,"$232,181.84",0.0,978.82,22438.4,24605.8,22.81,8458110100,233160.66,"MXN 456,167.17",36493.37,808693.16,7436.63,48491.07,0.0,0.0,19.5645,1,Perforación fuera de tolerancia,China
IMP-2025-0004,PO-202501-004,INV-1008-202501-0001,SUP-1008,SKU-126,02/01/2025,09/04/2025,21/05/2025,21/05/2025,26/05/2025,28/05/2025,Ocean Network Express,HAPAG BERLIN EXPRESS 320W,FOB,40GP,Wenzhou,"Manzanillo, Colima",2,30413.91,"$60,827.82",7234.13,359.04,12461.6,13727.6,27.04,8422309900,68420.99,"MXN 130,929.04",10474.32,232111.0,6380.66,23210.24,0.0,0.0,19.1358,,,China
IMP-2025-0005,PO-202501-005,INV-1013-202501-0002,SUP-1013,SKU-109,2025-01-02,2025-03-05,2025-04-10,2025-04-10,2025-05-01,,COSCO Shipping Lines,COSCO VEGA 375E,DDP,,Shanghai,Manzanillo,1,"76,712.40",76712.40,5227.22,,13407.2,14699.5,12.85,8458110100,82244.54,160907.33,12872.59,285256.52,5734.62,25896.84,0.0,4000.96,19.5645,,,China
IMP-2025-0006,PO-202501-006,INV-1008-202501-0002,SUP-1008,SKU-126,03-01-2025,06-04-2025,13-05-2025,13-05-2025,21-05-2025,,Yang Ming Marine Transport,COSCO ARIES 279E,DDP,40GP,Wenzhou,Manzanillo,1,29796.38,29796.38,6046.27,109.92,6230.8,7132.0,13.2,8422309900,35952.57,68798.12,5503.85,121965.31,6162.53,20829.85,0.0,0.0,19.1358,3,Tornillería incompleta,China
IMP-2025-0007,PO-202501-007,INV-1013-202501-0003,SUP-1013,SKU-113,01/03/2025,04/13/2025,05/19/2025,05/19/2025,05/27/2025,05/29/2025,Ocean Network Express,COSCO VEGA 134E,,40GP,Shanghai,Lázaro Cárdenas,3,"$60,546.56","$181,639.68",9469.21,,9587.1,11006.0,55.36,8456110100,191769.15,366965.61,29357.25,650556.63,4164.74,58593.35,0.0,,19.1358,,,China
IMP-2025-0008,PO-202501-008,INV-1014-202501-0001,SUP-1014,SKU-116,03/01/2025,13/04/2025,18/05/2025,18/05/2025,27/05/2025,31/05/2025,Yang Ming Marine Transport,MAERSK COLUMBUS 878E,FOB,40 HC,Nantong,Manzanillo,2,86271.00,"$172,542.00",6498.82,580.29,12842.8,14761.2,20.59,8477100100,179621.11,343719.36,27497.55,609345.69,6757.85,34962.77,0.0,0.0,19.1358,,Perforación fuera de tolerancia,China
IMP-2025-0009,PO-202501-009,INV-1014-202501-0002,SUP-1014,SKU-107,2025-01-04,2025-03-20,2025-04-26,2025-04-26,2025-05-01,2025-05-05,Yang Ming Marine Transport,HAPAG BERLIN EXPRESS 717W,FOB,40GP,Nantong,Manzanillo,3,42803.59,"$128,410.77",6704.21,745.93,31627.2,35509.0,38.68,8458110100,135860.91,"MXN 265,805.08",21264.41,471219.24,5085.33,38061.55,0.0,0.0,19.5645,,,China
IMP-2025-0010,PO-202501-010,INV-1011-202501-0001,SUP-1011,SKU-115,2025-01-05,2025-04-05,2025-05-10,2025-05-10,,2025-05-18,Hapag-Lloyd,MAERSK ESSEX 129E,FOB,40GP,Shanghai,Lázaro Cárdenas,6,40846.34,"$245,078.04",,,27378.0,31555.8,119.92,8477100100,257556.67,492855.29,39428.42,873733.86,4895.61,105600.51,0.0,,19.1358,,,China
IMP-2025-0011,PO-202501-011,INV-1002-202501-0001,SUP-1002,SKU-124,2025-01-05,2025-04-03,2025-05-11,2025-05-11,2025-05-28,2025-05-31,COSCO Shipping Lines,MSC ANZU 449W,FOB,20GP,Shekou,Manzanillo,1,"$8,064.08","$8,064.08",6792.41,45.19,571.2,652.0,5.39,8462910100,14901.68,"MXN 42,773.34",2281.24,52833.62,6621.1,17993.77,0.0,1650.53,19.1358,,,China
IMP-2025-0012,PO-202501-012,INV-1002-202501-0002,SUP-1002,SKU-107,2025-01-05,2025-03-16,2025-04-23,2025-04-23,2025-04-29,2025-05-01,Evergreen Marine,HAPAG BERLIN EXPRESS 536W,CIF,40GP,Shenzhen (Shekou),Lázaro Cárdenas,1,45688.19,45688.19,0.0,167.8,10542.4,11813.3,13.34,8458110100,45855.99,89714.95,7177.2,159046.67,6625.15,33485.09,0.0,0.0,19.5645,1,Guard cracked during transit,China
IMP-2025-0013,PO-202501-013,INV-1008-202501-0003,SUP-1008,SKU-126,01/08/2025,04/24/2025,05/31/2025,05/31/2025,06/03/2025,06/07/2025,MSC,ONE APUS 446W,,40GP,Wenzhou,Lázaro Cárdenas,6,31243.13,187458.78,,,37384.8,43041.1,75.5,8422309900,198004.76,378897.95,30311.84,671710.28,3988.06,99869.87,0.0,0.0,19.1358,,,China
IMP-2025-0014,PO-202501-014,INV-1011-202501-0002,SUP-1011,SKU-127,01/10/2025,04/10/2025,05/19/2025,05/19/2025,05/22/2025,05/23/2025,Maersk,MAERSK COLUMBUS 333E,FOB,40GP,Shanghai,Lázaro Cárdenas,3,54936.93,164810.79,6109.21,631.05,11476.5,12494.2,58.57,8422309900,171551.05,328276.66,26262.13,581968.86,5469.2,47805.88,0.0,0.0,19.1358,0,No issues found on inspection,China
IMP-2025-0015,PO-202501-015,INV-1007-202501-0001,SUP-1007,SKU-129,2025-01-13,2025-04-11,2025-05-23,2025-05-23,2025-05-29,2025-05-31,Ocean Network Express,ONE APUS 711E,FOB,40GP,Ningbo-Zhoushan,Manzanillo,1,"$38,281.38","$38,281.38",6048.91,,7772.0,8933.5,18.68,8422309900,44470.78,85098.4,6807.87,150862.43,6127.77,20830.31,0.0,,19.1358,,,China
IMP-2025-0016,PO-202501-016,INV-1013-202501-0004,SUP-1013,SKU-132,01/14/2025,04/18/2025,05/30/2025,05/30/2025,06/08/2025,06/10/2025,Maersk,MAERSK COLUMBUS 497W,FOB ,40GP,Shanghai,Manzanillo,1,29464.48,29464.48,5305.45,,14439.6,16660.6,13.12,846291,34932.05,66845.27,5347.62,118503.3,7341.72,26372.48,,0.0,19.1358,,,China
IMP-2025-0017,PO-202501-017,INV-1013-202501-0005,SUP-1013,SKU-137,01/15/2025,03/08/2025,04/17/2025,04/17/2025,05/04/2025,05/07/2025,MSC,HAPAG BERLIN EXPRESS 514E,FOB,40GP,Shanghai,Manzanillo,4,34258.83,"$137,035.32",8318.22,552.19,21821.2,24013.2,73.01,8428330100,145905.73,285457.27,22836.58,506058.64,8570.59,55054.57,0.0,,19.5645,,,China
IMP-2025-0018,PO-202501-018,INV-1013-202501-0006,SUP-1013,SKU-137,2025-01-16,2025-03-16,2025-04-26,2025-04-26,2025-05-03,,Evergreen Marine,MAERSK COLUMBUS 221E,FOB,40GP,Shanghai,Manzanillo,6,32629.82,"$195,778.92",,,32731.8,37099.5,102.52,8428330100,205699.14,402440.08,32195.21,713445.78,8409.34,68146.98,0.0,0.0,19.5645,0,Sin observaciones durante la inspección,China
IMP-2025-0019,PO-202501-019,INV-1013-202501-0007,SUP-1013,SKU-140,2025-01-15,2025-04-19,2025-05-25,2025-05-25,2025-05-31,2025-06-01,evergreen marine,MSC ANZU 788E,FOB,,Shanghai,Manzanillo,3,26141.86,"$78,425.58",6225.72,,5333.1,5960.2,9.61,8515310100,84905.44,243710.03,12997.87,301030.63,4764.35,40454.03,0.0,0.0,19.1358,,,China
IMP-2025-0020,PO-202501-020,INV-1007-202501-0002,SUP-1007,SKU-143,01/16/2025,04/18/2025,05/19/2025,05/19/2025,05/24/2025,05/28/2025,Ocean Network Express,HAPAG BERLIN EXPRESS 639W,FOB,20GP,Ningbo-Zhoushan,Manzanillo,3,6971.57,20914.71,8225.4,79.15,3560.7,4067.1,9.93,8515310100,29219.26,83870.09,4473.07,103596.33,5760.44,38394.82,0.0,0.0,19.1358,,,China
IMP-2025-0021,PO-202501-021,INV-1003-202501-0002,SUP-1003,SKU-121,2025-01-17,2025-04-20,2025-05-25,2025-05-25,2025-05-30,,Maersk,HAPAG BERLIN EXPRESS 812W,FOB,20GP,Nansha,Manzanillo,1,66055.36,66055.36,,,2365.9,2726.8,8.52,8479500100,75153.98,"MXN 71,906.58",11505.05,243446.91,6451.06,25996.62,0.0,0.0,19.1358,,,China
IMP-2025-0022,PO-202501-022,INV-1002-202501-0003,SUP-1002,SKU-107,19/01/2025,16/03/2025,01/05/2025,01/05/2025,07/05/2025,11/05/2025,Hapag-Lloyd,MAERSK COLUMBUS 804W,CIF,40GP,Shekou,Manzanillo,1,43507.30,"$43,507.30",0.0,,10542.4,11476.0,12.59,8458110100,43706.41,83635.71,6690.86,148269.39,8539.83,23841.52,,0.0,19.1358,,,China
IMP-2025-0023,PO-202501-023,INV-1013-202501-0008,SUP-1013,SKU-101,2025-01-19,2025-03-28,2025-05-03,2025-05-03,2025-05-12,2025-05-13,Yang Ming Marine Transport,YM WELLNESS 112W,CIF,40HC,Shanghai,Lázaro Cárdenas,4,"162,689.17",650756.68,0.0,,34170.0,39323.3,123.76,8457100100,652881.0,1249340.02,99947.2,2214829.99,8648.18,62117.91,0.0,,19.1358,,,China
IMP-2025-0024,PO-202501-024,INV-1014-202501-0003,SUP-1014,SKU-118,01/20/2025,05/03/2025,06/08/2025,06/16/2025,06/20/2025,06/24/2025,Yang Ming Marine Transport,COSCO ARIES 848W,FOB,40GP,Nantong,Manzanillo,6,28188.02,"$169,128.12",10514.89,,40036.8,45292.9 kg,74.43,8477100100,180266.45,343266.98,27461.36,608543.7,6413.16,52052.22,,,19.0422,,,China
IMP-2025-0025,PO-202501-025,INV-1013-202501-0009,SUP-1013,SKU-137,2025-01-24,2025-03-15,2025-04-23,2025-05-27,2025-05-30,2025-06-02,Evergreen Marine,YM WELLNESS 348E,FOB,,Shanghai,Lázaro Cárdenas,3,33309.09,99927.27,7755.44,326.5,16365.9,18120.6,52.57,8428330100,108009.21,206684.26,16534.74,366409.86,9093.07,53308.38,,,19.1358,,,China
IMP-2025-0026,PO-202501-026,INV-1006-202501-0001,SUP-1006,SKU-101,2025-01-26,2025-03-18,2025-04-27,2025-04-27,2025-05-04,2025-05-07,Evergreen Marine,MSC PALOMA 434E,CIF,40HC,Ningbo-Zhoushan,Manzanillo,1,148339.16,148339.16,0.0,840.73,8542.5,9756.7,31.26,8457100100,149179.89,291863.0,23349.04,517414.72,4505.69,21498.81,,0.0,19.5645,,,China
IMP-2025-0027,PO-202501-027,INV-1004-202501-0001,SUP-1099,SKU-127,27/01/2025,09/05/2025,16/06/2025,24/06/2025,28/06/2025,02/07/2025,COSCO Shipping Lines,MAERSK COLUMBUS 319W,EXW,40GP,Yantian,Manzanillo,1,52732.99,"$52,732.99",8353.78,0.0,3825.5,4369.4,19.31,8422309900,61086.77,116322.65,9305.81,206216.79,5228.89,21169.53,,0.0,19.0422,,,China
IMP-2025-0028,PO-202501-028,INV-1012-202501-0002,SUP-1012,SKU-142,28/01/2025,18/04/2025,02/06/2025,02/06/2025,04/06/2025,06/06/2025,Ocean Network Express,MAERSK ESSEX 654W,CIF,20GP,Shanghai,Manzanillo,1,6879.97,6879.97,0.0,,1186.9,1347.7,3.38,8515310100,6917.65,19759.09,1053.82,24406.43,6963.32,23646.11,0.0,,19.0422,,,China
IMP-2025-0029,PO-202501-029,INV-1009-202501-0001,SUP-1009,SKU-131,2025-01-28,2025-04-19,2025-05-28,2025-05-28,2025-06-10,2025-06-11,COSCO Shipping Lines,MSC PALOMA 338W,FOB,40HC,Ningbo-Zhoushan,Manzanillo,4,73620.17,294480.68,,,90310.8,103462.5,103.72,8462910100,305580.99,584753.67,46780.29,1036651.31,6336.3,42855.63,0.0,0.0,19.1358,,,China
IMP-2025-0030,PO-202501-030,INV-1014-202501-0004,SUP-1014,SKU-134,2025-01-28,2025-03-31,2025-05-06,2025-05-06,2025-05-12,2025-05-15,COSCO Shipping Lines,YM WELLNESS 695E,FOB,20GP,Nantong,Manzanillo,1,7511.23,7511.23,7865.95,34.66,1398.5,1558.6,4.46,8480710100,15411.84,14745.89,2359.34,49923.7,8152.25,23585.19,0.0,0.0,19.1358,,,China
IMP-2025-0031,PO-202501-031,INV-1002-202501-0004,SUP-1002,SKU-107,01/28/2025,04/05/2025,05/18/2025,05/18/2025,06/05/2025,06/09/2025,Hapag-Lloyd,COSCO VEGA 314W,CIF,40GP,Shekou,Manzanillo,2,"45.825,20","$91,650.40",0.0,,21084.8,24079.6,27.57,8458110100,91937.55,175929.86,14074.39,311888.45,7015.19,28850.93,0.0,0.0,19.1358,0,Sin observaciones durante la inspección,China
